log_id,employee_id,clock_in,clock_out,department,pay_rate,log_date
LOG0003255,EMP00218,2024-07-09 10:19:36,2024-07-09 22:29:33,Safety,60.92,2024-07-09
LOG0004359,EMP00435,2024-11-18 06:58:06,2024-11-18 17:45:21,IT,39.36,2024-11-18
LOG0003076,EMP00421,2024-01-04 08:50:01,2024-01-04 19:42:23,Procurement,50.0,2024-01-04
LOG0004702,EMP00945,2024-02-25 06:57:07,2024-02-25 11:51:26,HR,76.88,2024-02-25
LOG0002137,EMP00235,2024-07-25 22:55:26,2024-07-26 09:38:16,Legal,72.01,2024-07-25
LOG0004790,EMP00463,2024-05-26 06:47:44,2024-05-26 12:31:27,Bus,48.21,2024-05-26
LOG0001460,EMP00811,2024-06-16 22:34:31,2024-06-17 05:24:06,Rail,70.3,2024-06-16
LOG0001090,EMP00697,2024-06-29 14:53:00,2024-06-29 19:22:56,Procurement,71.29,2024-06-29
LOG0001767,EMP00643,2024-09-24 14:52:25,2024-09-24 21:03:51,HR,82.56,2024-09-24
LOG0000449,EMP00235,2024-04-30 06:36:47,2024-04-30 15:36:55,Legal,72.01,2024-04-30
LOG0000872,EMP00972,2024-04-02 07:54:37,2024-04-02 18:11:57,Operations,77.74,2024-04-02
LOG0003014,EMP00166,2024-03-23 22:56:23,2024-03-24 06:02:59,Procurement,53.25,2024-03-23
LOG0001142,EMP00540,2024-01-12 07:52:18,2024-01-12 21:05:39,Maintenance,51.8,2024-01-12
LOG0000656,EMP00179,2024-01-11 22:43:08,2024-01-12 06:30:29,Finance,20.22,2024-01-11
LOG0000297,EMP00081,2024-10-30 07:21:04,2024-10-30 12:33:30,Legal,67.38,2024-10-30
LOG0000215,EMP00760,2024-02-19 09:19:43,2024-02-19 19:46:22,Procurement,48.36,2024-02-19
LOG0001937,EMP00354,2024-09-30 14:35:18,2024-10-01 02:23:06,Infrastructure,19.58,2024-09-30
LOG0004802,EMP00339,2024-09-14 06:14:02,2024-09-14 11:09:23,Rail,73.76,2024-09-14
LOG0002916,EMP00507,2024-02-20 14:59:09,2024-02-20 20:25:40,Safety,32.39,2024-02-20
LOG0001299,EMP00599,2024-05-09 10:58:00,,Safety,37.71,2024-05-09
LOG0004334,EMP00171,2024-07-05 06:46:06,2024-07-05 16:25:23,Finance,20.67,2024-07-05
LOG0003540,EMP00690,2024-05-07 07:54:47,2024-05-07 17:06:22,Safety,49.49,2024-05-07
LOG0003552,EMP00450,2024-12-04 10:35:40,2024-12-04 20:50:43,Procurement,82.6,2024-12-04
LOG0002372,EMP00881,2024-11-10 09:27:31,2024-11-10 17:33:47,Finance,48.61,2024-11-10
LOG0004485,EMP00554,2024-07-10 07:14:36,2024-07-10 21:05:58,Scheduling,43.82,2024-07-10
LOG0000968,EMP00892,2024-01-05 07:54:06,2024-01-05 14:48:29,Procurement,54.49,2024-01-05
LOG0002959,EMP00474,2024-07-25 09:15:37,,Legal,53.1,2024-07-25
LOG0003822,EMP00935,2024-05-03 22:20:36,2024-05-04 07:41:52,Customer Service,74.01,2024-05-03
LOG0002065,EMP00316,2024-07-25 22:14:46,2024-07-26 09:00:13,IT,45.68,2024-07-25
LOG0000376,EMP00931,2024-01-30 07:20:29,2024-01-30 20:07:28,Engineering,76.67,2024-01-30
LOG0001187,EMP00421,2024-05-11 06:43:54,2024-05-11 19:18:23,Procurement,50.0,2024-05-11
LOG0003980,EMP00859,2024-08-25 07:40:17,,Finance,21.85,2024-08-25
LOG0000620,EMP00898,2024-12-10 14:38:36,2024-12-10 20:23:55,Infrastructure,65.68,2024-12-10
LOG0002626,EMP00313,2024-04-01 14:22:25,2024-04-01 18:56:42,Safety,25.38,2024-04-01
LOG0001875,EMP00073,2024-09-02 06:22:21,2024-09-02 12:18:26,Procurement,27.2,2024-09-02
LOG0004297,EMP00098,2024-08-12 22:15:22,2024-08-13 03:29:17,Scheduling,39.93,2024-08-12
LOG0002645,EMP00382,2024-02-10 22:38:49,2024-02-11 04:30:02,Maintenance,55.07,2024-02-10
LOG0001620,EMP00328,2024-06-20 14:46:28,2024-06-20 19:01:39,Engineering,21.01,2024-06-20
LOG0003583,EMP00959,2024-02-26 06:06:24,2024-02-26 11:10:51,Scheduling,32.25,2024-02-26
LOG0000353,EMP00493,2024-03-03 06:25:59,2024-03-03 15:25:38,Operations,27.82,2024-03-03
LOG0002829,EMP00877,2024-06-15 07:11:37,2024-06-15 17:52:46,Engineering,70.44,2024-06-15
LOG0002542,EMP00773,2024-03-24 06:03:11,2024-03-24 15:33:54,Legal,64.8,2024-03-24
LOG0003010,EMP00696,2024-04-29 08:14:21,2024-04-29 19:00:39,Engineering,68.25,2024-04-29
LOG0001829,EMP00126,2024-05-22 06:35:34,2024-05-22 13:16:36,HR,69.12,2024-05-22
LOG0003257,EMP00313,2024-03-25 09:36:39,2024-03-25 14:53:56,Safety,25.38,2024-03-25
LOG0003811,EMP00730,2024-11-12 10:18:08,2024-11-12 15:14:55,Operations,30.61,2024-11-12
LOG0001475,EMP00085,2024-08-16 09:25:12,2024-08-16 15:28:34,Legal,23.12,2024-08-16
LOG0005035,EMP00221,2024-04-15 06:45:09,2024-04-15 13:58:31,IT,64.41,2024-04-15
LOG0003108,EMP00674,2024-01-12 07:02:34,2024-01-12 11:08:42,Legal,37.27,2024-01-12
LOG0001719,EMP00821,2024-01-29 14:45:45,2024-01-29 13:37:36,Engineering,58.16,2024-01-29
LOG0002293,EMP00595,2024-08-17 06:09:37,2024-08-17 10:27:54,Rail,39.33,2024-08-17
LOG0002899,EMP00857,2024-05-22 10:32:29,2024-05-22 22:11:38,Operations,19.27,2024-05-22
LOG0001809,EMP00682,2024-02-03 10:05:45,2024-02-03 23:00:44,Operations,83.18,2024-02-03
LOG0000138,EMP00053,2024-10-11 08:14:09,2024-10-11 15:39:13,IT,36.14,2024-10-11
LOG0003635,EMP00880,2024-01-21 10:48:29,,Customer Service,79.41,2024-01-21
LOG0001840,EMP00621,2024-01-12 10:48:17,2024-01-12 16:51:21,Finance,64.7,2024-01-12
LOG0001547,EMP00992,2024-09-11 14:11:48,2024-09-11 22:01:25,IT,61.83,2024-09-11
LOG0004529,EMP00696,2024-12-26 14:34:27,2024-12-26 23:38:49,Engineering,68.25,2024-12-26
LOG0003030,EMP00378,2024-08-27 06:26:06,2024-08-27 14:42:09,Maintenance,35.91,2024-08-27
LOG0001174,EMP00694,2024-01-30 22:06:35,2024-01-31 05:59:26,Bus,82.9,2024-01-30
LOG0002352,EMP00282,2024-07-03 08:48:19,2024-07-03 17:45:40,Bus,43.52,2024-07-03
LOG0004926,EMP00153,2024-03-06 08:41:31,2024-03-06 21:36:01,Infrastructure,55.1,2024-03-06
LOG0004162,EMP00358,2024-06-05 22:42:38,2024-06-06 04:23:04,Rail,72.46,2024-06-05
LOG0004800,EMP00160,2024-04-05 09:15:18,2024-04-05 21:26:55,Rail,60.92,2024-04-05
LOG0002950,EMP00189,2024-10-19 06:31:18,2024-10-19 16:43:07,Engineering,42.56,2024-10-19
LOG0002714,EMP00717,2024-03-19 22:43:30,2024-03-20 09:00:51,Operations,65.28,2024-03-19
LOG0003419,EMP00351,2024-09-19 14:26:03,2024-09-19 20:10:03,Rail,62.68,2024-09-19
LOG0001582,EMP00901,2024-10-15 08:54:04,2024-10-15 22:27:29,Engineering,26.44,2024-10-15
LOG0003951,EMP00921,2024-09-01 08:37:39,2024-09-01 17:06:55,Operations,30.34,2024-09-01
LOG0003620,EMP00077,2024-02-12 08:54:41,2024-02-12 22:07:16,Procurement,83.15,2024-02-12
LOG0004145,EMP00842,2024-04-21 07:15:23,2024-04-21 13:21:11,Maintenance,24.82,2024-04-21
LOG0001644,EMP00062,2024-12-12 06:50:04,,Infrastructure,39.39,2024-12-12
LOG0003983,EMP00117,2024-02-04 07:13:39,2024-02-04 15:55:55,Bus,73.89,2024-02-04
LOG0000189,EMP00543,2024-06-23 09:46:36,,Procurement,84.51,2024-06-23
LOG0001327,EMP00316,2024-07-02 08:10:29,2024-07-02 17:38:33,IT,45.68,2024-07-02
LOG0002713,EMP00428,2024-01-26 09:23:40,2024-01-26 18:48:38,Customer Service,33.63,2024-01-26
LOG0001108,EMP00239,2024-10-14 14:31:08,2024-10-14 20:45:15,HR,79.36,2024-10-14
LOG0002267,EMP00063,2024-05-30 10:12:27,2024-05-30 18:00:37,Scheduling,38.45,2024-05-30
LOG0004473,EMP00282,2024-06-13 07:25:02,2024-06-13 15:18:07,Bus,43.52,2024-06-13
LOG0005074,EMP00590,2024-12-30 10:44:22,2024-12-30 22:52:36,Rail,42.83,2024-12-30
LOG0001264,EMP00188,2024-11-25 08:21:09,2024-11-25 20:26:57,Scheduling,76.31,2024-11-25
LOG0003942,EMP00452,2024-10-04 07:31:43,2024-10-04 17:33:43,Infrastructure,75.05,2024-10-04
LOG0003955,EMP00017,2024-08-09 06:31:13,2024-08-09 16:50:19,Scheduling,40.06,2024-08-09
LOG0003037,EMP00023,2024-03-27 14:16:42,2024-03-28 02:57:34,Procurement,21.63,2024-03-27
LOG0003511,EMP00049,2024-11-11 07:13:15,2024-11-11 18:59:22,Bus,76.65,2024-11-11
LOG0002213,EMP00978,2024-05-27 07:32:08,2024-05-27 14:34:51,Scheduling,41.29,2024-05-27
LOG0003776,EMP00595,2024-03-18 07:59:52,2024-03-18 20:23:38,Rail,39.33,2024-03-18
LOG0004354,EMP00087,2024-11-16 06:46:03,,Finance,30.37,2024-11-16
LOG0003660,EMP00959,2024-02-25 08:34:21,2024-02-25 15:43:32,Scheduling,32.25,2024-02-25
LOG0002055,EMP00208,2024-07-19 08:53:33,2024-07-19 14:08:06,HR,59.95,2024-07-19
LOG0004536,EMP00760,2024-03-27 06:26:11,2024-03-27 19:17:58,Procurement,48.36,2024-03-27
LOG0003505,EMP00003,2024-03-12 08:47:25,2024-03-12 21:56:34,Operations,20.48,2024-03-12
LOG0000525,EMP00255,2024-12-25 09:31:30,2024-12-25 13:43:16,Operations,42.32,2024-12-25
LOG0001612,EMP00463,2024-10-18 08:06:48,2024-10-18 13:18:26,Bus,48.21,2024-10-18
LOG0001194,EMP00817,2024-10-24 14:22:13,2024-10-24 22:09:31,Procurement,73.91,2024-10-24
LOG0004169,EMP00073,2024-11-10 09:31:54,2024-11-10 16:12:17,Procurement,27.2,2024-11-10
LOG0001689,EMP00248,2024-07-23 08:00:27,2024-07-23 19:55:16,Operations,44.98,2024-07-23
LOG0001601,EMP00079,2024-04-19 06:29:11,2024-04-19 19:24:35,Customer Service,68.34,2024-04-19
LOG0001017,EMP00201,2024-06-24 08:30:39,,IT,48.78,2024-06-24
LOG0003049,EMP00961,2024-02-08 22:00:20,,Engineering,60.63,2024-02-08
LOG0003294,EMP00859,2024-10-30 08:05:17,2024-10-30 15:36:17,Finance,21.85,2024-10-30
LOG0003516,EMP00312,2024-09-05 14:28:24,2024-09-06 02:58:53,Bus,39.88,2024-09-05
LOG0003099,EMP00260,2024-06-28 10:46:39,2024-06-28 22:57:13,Scheduling,82.61,2024-06-28
LOG0000177,EMP00915,2024-10-14 07:29:47,2024-10-14 17:17:09,Finance,78.24,2024-10-14
LOG0001374,EMP00886,2024-01-07 08:21:20,2024-01-07 15:49:09,Engineering,64.67,2024-01-07
LOG0001244,EMP00424,2024-12-11 08:26:25,2024-12-11 20:31:50,Legal,52.4,2024-12-11
LOG0004165,EMP00013,2024-04-14 07:58:19,2024-04-14 17:30:26,Finance,48.65,2024-04-14
LOG0004698,EMP00061,2024-09-20 06:13:52,2024-09-20 18:12:02,Customer Service,56.09,2024-09-20
LOG0001388,EMP00295,2024-12-15 06:24:37,2024-12-15 16:56:28,Infrastructure,61.07,2024-12-15
LOG0004113,EMP00653,2024-03-28 14:50:24,2024-03-29 03:11:47,Infrastructure,51.82,2024-03-28
LOG0000021,EMP00409,2024-11-12 08:09:49,2024-11-12 13:13:49,Infrastructure,39.3,2024-11-12
LOG0001385,EMP00519,2024-09-14 10:34:25,2024-09-14 16:49:28,Rail,66.4,2024-09-14
LOG0002217,EMP00198,2024-06-15 22:20:04,2024-06-16 04:25:04,Procurement,52.26,2024-06-15
LOG0001396,EMP00963,2024-08-15 07:50:11,2024-08-15 21:33:51,HR,57.58,2024-08-15
LOG0005143,EMP00419,2024-01-16 08:06:02,2024-01-16 20:07:19,HR,68.71,2024-01-16
LOG0003628,EMP00452,2024-08-29 08:55:09,2024-08-29 18:10:45,Infrastructure,75.05,2024-08-29
LOG0002113,EMP00299,2024-04-07 06:11:53,2024-04-07 18:00:05,HR,33.23,2024-04-07
LOG0004591,EMP00160,2024-07-18 06:35:36,2024-07-18 20:22:56,Rail,60.92,2024-07-18
LOG0003311,EMP00780,2024-01-22 10:10:02,2024-01-22 23:57:27,Bus,20.7,2024-01-22
LOG0002022,EMP00686,2024-02-25 06:48:10,2024-02-25 12:55:14,Operations,47.43,2024-02-25
LOG0003437,EMP00450,2024-02-24 10:26:10,2024-02-24 16:52:58,Procurement,82.6,2024-02-24
LOG0004222,EMP00514,2024-09-02 14:49:46,2024-09-03 00:30:25,Infrastructure,28.2,2024-09-02
LOG0002562,EMP00822,2024-07-20 08:23:03,2024-07-20 15:24:58,HR,84.74,2024-07-20
LOG0003416,EMP00665,2024-09-30 09:01:32,2024-09-30 20:46:51,Safety,48.77,2024-09-30
LOG0001818,EMP00453,2024-05-15 10:27:42,2024-05-15 21:03:10,Operations,84.81,2024-05-15
LOG0003452,EMP00514,2024-06-09 07:37:33,2024-06-09 12:23:59,Infrastructure,28.2,2024-06-09
LOG0000099,EMP00183,2024-03-26 22:11:35,2024-03-27 06:12:31,Legal,51.2,2024-03-26
LOG0000906,EMP00169,2024-09-10 07:29:11,2024-09-10 19:38:32,Scheduling,23.9,2024-09-10
LOG0000499,EMP00737,2024-06-15 14:46:58,2024-06-16 04:21:24,IT,41.86,2024-06-15
LOG0001146,EMP00427,2024-11-30 06:02:21,2024-11-30 14:15:11,Operations,58.19,2024-11-30
LOG0004626,EMP00096,2024-04-06 07:08:15,2024-04-06 13:48:57,Rail,59.43,2024-04-06
LOG0002936,EMP00585,2024-03-14 06:41:25,2024-03-14 10:50:39,Engineering,46.85,2024-03-14
LOG0004919,EMP00651,2024-03-22 22:49:33,2024-03-23 05:08:04,Maintenance,19.61,2024-03-22
LOG0001905,EMP00580,2024-12-07 10:05:02,2024-12-07 15:44:09,HR,39.24,2024-12-07
LOG0000275,EMP00698,2024-04-21 10:41:06,2024-04-21 23:48:39,Bus,27.19,2024-04-21
LOG0001160,EMP00962,2024-12-01 07:18:08,2024-12-01 17:21:48,Customer Service,54.7,2024-12-01
LOG0002479,EMP00354,2024-07-03 09:16:33,2024-07-03 20:54:54,Infrastructure,19.58,2024-07-03
LOG0004961,EMP00103,2024-11-11 14:01:38,2024-11-11 20:00:19,Customer Service,75.01,2024-11-11
LOG0001778,EMP00571,2024-12-16 09:01:24,2024-12-16 13:24:36,Engineering,20.94,2024-12-16
LOG0004429,EMP00833,2024-09-18 09:08:19,2024-09-18 16:54:49,Maintenance,37.3,2024-09-18
LOG0003648,EMP00900,2024-11-22 06:44:19,2024-11-22 14:19:53,Rail,83.9,2024-11-22
LOG0002154,EMP00685,2024-03-28 10:34:21,2024-03-28 21:55:04,Rail,60.87,2024-03-28
LOG0002257,EMP00912,2024-02-17 06:49:09,2024-02-17 17:14:53,Operations,63.89,2024-02-17
LOG0003459,EMP00188,2024-04-02 06:59:40,2024-04-02 18:51:28,Scheduling,76.31,2024-04-02
LOG0004208,EMP00076,2024-09-22 14:13:31,2024-09-23 03:36:48,Engineering,28.35,2024-09-22
LOG0000686,EMP00233,2024-03-19 08:36:40,2024-03-19 20:36:09,Infrastructure,76.38,2024-03-19
LOG0000810,EMP00153,2024-03-03 09:41:42,2024-03-03 22:46:47,Infrastructure,55.1,2024-03-03
LOG0000122,EMP00689,2024-07-06 08:12:20,2024-07-06 15:39:02,Procurement,69.71,2024-07-06
LOG0002544,EMP00258,2024-01-31 08:05:17,2024-01-31 14:52:31,Engineering,57.98,2024-01-31
LOG0001825,EMP00318,2024-05-10 09:29:59,2024-05-10 23:24:29,Engineering,63.61,2024-05-10
LOG0003195,EMP00471,2024-04-30 08:26:48,,Procurement,58.12,2024-04-30
LOG0003357,EMP00430,2024-05-05 22:00:51,2024-05-06 08:26:17,Legal,63.77,2024-05-05
LOG0003467,EMP00501,2024-11-07 09:58:02,2024-11-07 16:23:35,Procurement,49.29,2024-11-07
LOG0001437,EMP00765,2024-02-22 14:19:59,2024-02-23 00:25:41,Customer Service,53.25,2024-02-22
LOG0004109,EMP00624,2024-11-24 09:44:39,2024-11-24 07:14:11,IT,32.99,2024-11-24
LOG0003928,EMP00713,2024-08-16 14:43:51,2024-08-16 19:53:38,Customer Service,84.97,2024-08-16
LOG0002556,EMP00266,2024-10-25 14:33:13,2024-10-25 19:44:48,Infrastructure,76.06,2024-10-25
LOG0002543,EMP00857,2024-03-06 14:59:53,2024-03-07 04:47:30,Operations,19.27,2024-03-06
LOG0001343,EMP00369,2024-11-07 07:49:15,2024-11-07 15:30:43,Safety,21.32,2024-11-07
LOG0004992,EMP00206,2024-10-21 06:42:52,2024-10-21 18:06:41,Maintenance,53.48,2024-10-21
LOG0005043,EMP00210,2024-01-04 10:05:56,2024-01-04 15:34:03,Infrastructure,77.51,2024-01-04
LOG0003756,EMP00540,2024-10-03 22:17:59,2024-10-04 06:33:10,Maintenance,51.8,2024-10-03
LOG0003192,EMP00827,2024-11-07 10:02:03,2024-11-07 15:31:32,Operations,58.0,2024-11-07
LOG0000155,EMP00621,2024-06-09 09:39:47,2024-06-09 19:22:56,Finance,64.7,2024-06-09
LOG0004004,EMP00502,2024-03-05 08:41:40,2024-03-05 21:16:51,Engineering,53.74,2024-03-05
LOG0003938,EMP00195,2024-11-03 09:34:47,2024-11-03 17:47:40,Finance,46.13,2024-11-03
LOG0001325,EMP00942,2024-01-18 08:44:06,2024-01-18 19:01:46,Customer Service,56.2,2024-01-18
LOG0004567,EMP00412,2024-02-02 06:24:06,2024-02-02 14:45:38,Operations,21.86,2024-02-02
LOG0002443,EMP00202,2024-08-29 10:43:42,2024-08-29 21:08:12,Bus,56.52,2024-08-29
LOG0003847,EMP00857,2024-12-05 22:26:22,2024-12-06 11:42:51,Operations,19.27,2024-12-05
LOG0000738,EMP00281,2024-04-11 07:27:11,2024-04-11 17:30:41,Rail,67.77,2024-04-11
LOG0003229,EMP00486,2024-01-22 09:56:03,2024-01-22 15:58:12,Operations,83.57,2024-01-22
LOG0004650,EMP00129,2024-11-01 07:36:58,2024-11-01 15:23:43,Procurement,82.16,2024-11-01
LOG0002394,EMP00385,2024-09-14 08:56:16,2024-09-14 16:33:29,Procurement,51.35,2024-09-14
LOG0005036,EMP00338,2024-06-23 07:21:52,2024-06-23 18:47:31,Finance,24.08,2024-06-23
LOG0003136,EMP00945,2024-08-24 14:08:16,2024-08-24 22:47:56,HR,76.88,2024-08-24
LOG0002458,EMP00595,2024-09-11 22:00:45,2024-09-12 07:45:27,Rail,39.33,2024-09-11
LOG0003261,EMP00358,2024-06-13 22:35:47,2024-06-14 07:22:15,Rail,72.46,2024-06-13
LOG0001957,EMP00200,2024-10-30 07:30:31,2024-10-30 17:02:40,Engineering,50.71,2024-10-30
LOG0002574,EMP00456,2024-08-23 07:56:23,2024-08-23 18:36:24,Scheduling,54.63,2024-08-23
LOG0002684,EMP00878,2024-08-08 22:05:59,2024-08-09 07:50:10,Infrastructure,72.71,2024-08-08
LOG0002297,EMP00652,2024-03-30 06:45:12,2024-03-30 11:00:04,Operations,79.85,2024-03-30
LOG0000113,EMP00962,2024-01-06 14:49:40,2024-01-06 22:39:09,Customer Service,54.7,2024-01-06
LOG0000708,EMP00229,2024-06-16 14:47:29,2024-06-16 12:41:40,Scheduling,21.12,2024-06-16
LOG0000618,EMP00967,2024-04-17 06:12:52,2024-04-17 16:35:55,Bus,28.49,2024-04-17
LOG0001934,EMP00073,2024-04-23 22:28:15,2024-04-24 06:26:26,Procurement,27.2,2024-04-23
LOG0003090,EMP00309,2024-07-30 10:50:35,2024-07-30 14:58:55,Operations,22.28,2024-07-30
LOG0002489,EMP00959,2024-02-22 07:06:05,2024-02-22 21:04:09,Scheduling,32.25,2024-02-22
LOG0000002,EMP00970,2024-01-20 14:24:59,2024-01-21 04:15:39,Rail,61.54,2024-01-20
LOG0000076,EMP00288,2024-05-21 10:07:25,,Scheduling,39.01,2024-05-21
LOG0003824,EMP00963,2024-09-10 09:18:01,2024-09-10 18:47:26,HR,57.58,2024-09-10
LOG0001688,EMP00627,2024-08-02 06:55:08,2024-08-02 18:48:05,Procurement,21.72,2024-08-02
LOG0000612,EMP00859,2024-02-11 22:56:41,2024-02-12 09:27:26,Finance,21.85,2024-02-11
LOG0003541,EMP00229,2024-05-22 06:02:20,2024-05-22 12:21:35,Scheduling,21.12,2024-05-22
LOG0003854,EMP00402,2024-08-08 10:44:21,,IT,38.28,2024-08-08
LOG0002854,EMP00836,2024-05-28 08:10:41,2024-05-28 15:07:34,Infrastructure,80.55,2024-05-28
LOG0002952,EMP00844,2024-04-13 09:38:46,2024-04-13 19:53:57,Infrastructure,24.68,2024-04-13
LOG0004290,EMP00621,2024-09-27 22:22:47,2024-09-28 06:32:54,Finance,64.7,2024-09-27
LOG0004225,EMP00589,2024-11-17 09:53:23,2024-11-17 19:29:48,Infrastructure,72.28,2024-11-17
LOG0003285,EMP00308,2024-01-24 07:44:21,2024-01-24 20:04:20,Operations,41.9,2024-01-24
LOG0003707,EMP00844,2024-08-13 10:18:37,2024-08-13 18:34:07,Infrastructure,24.68,2024-08-13
LOG0002828,EMP00868,2024-05-06 10:22:35,2024-05-06 17:35:10,Maintenance,68.99,2024-05-06
LOG0002804,EMP00502,2024-12-07 22:34:35,2024-12-08 04:56:45,Engineering,53.74,2024-12-07
LOG0000655,EMP00550,2024-10-10 07:11:12,2024-10-10 11:24:05,Engineering,52.58,2024-10-10
LOG0002892,EMP00487,2024-07-28 22:16:02,2024-07-29 12:01:13,IT,53.87,2024-07-28
LOG0001393,EMP00821,2024-04-08 22:58:10,2024-04-09 07:32:49,Engineering,58.16,2024-04-08
LOG0002119,EMP00587,2024-11-28 07:57:33,2024-11-28 13:20:39,Infrastructure,59.34,2024-11-28
LOG0003786,EMP00581,2024-09-08 06:38:11,2024-09-08 11:42:51,Safety,41.66,2024-09-08
LOG0000351,EMP00717,2024-05-13 08:11:13,,Operations,65.28,2024-05-13
LOG0003259,EMP00558,2024-07-12 10:37:58,2024-07-12 23:31:46,Maintenance,27.51,2024-07-12
LOG0003622,EMP00309,2024-05-13 06:50:44,2024-05-13 15:57:54,Operations,22.28,2024-05-13
LOG0003266,EMP00018,2024-01-16 06:57:04,,IT,36.3,2024-01-16
LOG0002508,EMP00900,2024-06-23 07:02:23,,Rail,83.9,2024-06-23
LOG0000534,EMP00477,2024-12-30 09:26:53,2024-12-30 22:51:36,Safety,63.24,2024-12-30
LOG0005031,EMP00319,2024-06-06 10:33:08,2024-06-06 17:15:10,Customer Service,76.57,2024-06-06
LOG0003417,EMP00763,2024-01-22 14:04:28,2024-01-22 18:16:23,Maintenance,44.31,2024-01-22
LOG0001841,EMP00711,2024-09-25 08:20:01,2024-09-25 17:19:26,HR,58.21,2024-09-25
LOG0003399,EMP00840,2024-11-25 10:41:30,2024-11-25 15:16:11,Finance,36.06,2024-11-25
LOG0004284,EMP00584,2024-10-23 14:56:19,2024-10-24 02:57:57,Infrastructure,34.72,2024-10-23
LOG0004852,EMP00575,2024-12-11 09:50:27,2024-12-11 14:07:38,Maintenance,19.2,2024-12-11
LOG0002551,EMP00644,2024-04-10 06:43:52,2024-04-10 11:18:19,Finance,61.37,2024-04-10
LOG0004492,EMP00890,2024-06-27 22:33:24,2024-06-28 11:08:05,Operations,31.79,2024-06-27
LOG0000212,EMP00953,2024-10-30 14:53:44,2024-10-31 01:53:21,Legal,37.85,2024-10-30
LOG0001481,EMP00491,2024-04-27 14:05:41,2024-04-28 00:31:49,Scheduling,65.27,2024-04-27
LOG0003436,EMP00967,2024-06-12 22:41:33,2024-06-13 11:25:49,Bus,28.49,2024-06-12
LOG0002725,EMP00636,2024-05-10 07:14:35,2024-05-10 15:47:13,Infrastructure,27.29,2024-05-10
LOG0003975,EMP00643,2024-04-29 10:38:16,2024-04-29 18:13:04,HR,82.56,2024-04-29
LOG0000910,EMP00020,2024-11-04 06:24:24,2024-11-04 10:36:49,Rail,36.11,2024-11-04
LOG0001857,EMP00308,2024-09-30 06:49:29,2024-09-30 16:21:32,Operations,41.9,2024-09-30
LOG0002278,EMP00049,2024-05-12 06:56:47,,Bus,76.65,2024-05-12
LOG0003763,EMP00765,2024-03-05 14:53:00,2024-03-06 01:16:20,Customer Service,53.25,2024-03-05
LOG0000797,EMP00785,2024-07-19 08:52:42,2024-07-19 22:00:07,Finance,20.33,2024-07-19
LOG0002292,EMP00788,2024-03-23 09:33:02,2024-03-23 18:59:39,Scheduling,19.09,2024-03-23
LOG0004364,EMP00731,2024-06-05 07:10:36,2024-06-05 16:33:49,Scheduling,56.11,2024-06-05
LOG0004617,EMP00349,2024-01-30 09:41:42,2024-01-30 14:40:25,Scheduling,52.77,2024-01-30
LOG0005045,EMP00133,2024-05-23 22:01:51,2024-05-24 11:03:51,Infrastructure,26.12,2024-05-23
LOG0000744,EMP00128,2024-06-19 07:45:30,2024-06-19 13:42:55,Operations,84.99,2024-06-19
LOG0001459,EMP00107,2024-09-19 08:01:36,,Safety,21.84,2024-09-19
LOG0003855,EMP00045,2024-06-05 08:51:03,2024-06-05 16:27:45,Scheduling,47.16,2024-06-05
LOG0000457,EMP00398,2024-05-09 10:24:19,2024-05-09 20:47:41,Legal,75.94,2024-05-09
LOG0001019,EMP00822,2024-03-19 07:55:23,2024-03-19 13:04:15,HR,84.74,2024-03-19
LOG0003674,EMP00084,2024-02-24 10:15:41,2024-02-24 16:41:47,Bus,20.07,2024-02-24
LOG0003043,EMP00237,2024-02-15 08:03:47,2024-02-15 13:13:02,Scheduling,35.93,2024-02-15
LOG0003670,EMP00663,2024-07-14 10:13:30,2024-07-14 22:48:33,Infrastructure,77.45,2024-07-14
LOG0000280,EMP00126,2024-10-03 07:00:24,2024-10-03 20:32:53,HR,69.12,2024-10-03
LOG0003712,EMP00792,2024-04-01 10:14:47,,IT,57.37,2024-04-01
LOG0004803,EMP00502,2024-10-13 06:10:39,2024-10-13 15:26:02,Engineering,53.74,2024-10-13
LOG0004510,EMP00382,2024-01-01 06:43:47,2024-01-01 16:17:24,Maintenance,55.07,2024-01-01
LOG0004213,EMP00844,2024-06-09 08:43:06,2024-06-09 16:41:49,Infrastructure,24.68,2024-06-09
LOG0003969,EMP00255,2024-09-03 22:17:46,2024-09-04 04:28:27,Operations,42.32,2024-09-03
LOG0002332,EMP00689,2024-10-13 10:09:29,2024-10-13 21:25:12,Procurement,69.71,2024-10-13
LOG0001579,EMP00150,2024-06-22 09:48:06,,Safety,61.45,2024-06-22
LOG0003487,EMP00818,2024-07-20 10:49:47,,Scheduling,67.28,2024-07-20
LOG0002855,EMP00824,2024-09-21 08:39:48,2024-09-21 22:03:17,Infrastructure,83.99,2024-09-21
LOG0001030,EMP00315,2024-07-02 07:04:13,2024-07-02 17:38:23,Engineering,53.26,2024-07-02
LOG0002567,EMP00201,2024-02-15 08:09:16,2024-02-15 14:19:07,IT,48.78,2024-02-15
LOG0004851,EMP00442,2024-11-19 14:20:17,2024-11-20 04:15:24,Procurement,28.24,2024-11-19
LOG0000794,EMP00918,2024-09-01 14:53:13,2024-09-01 23:50:13,IT,74.07,2024-09-01
LOG0004661,EMP00419,2024-06-24 07:23:29,2024-06-24 13:33:59,HR,68.71,2024-06-24
